neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
یک ربع پیش در تهران، تهرانپارس غربی,71,1386,5,۹٬۱۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، صادقیه,90,1403,4,۱۱۱ تومان,2,1,1,
نیم ساعت پیش در تهران، شهر‌زیبا,40,1396,1,۱٬۶۰۰٬۰۰۰٬۰۰۰ تومان,1,0,1,
نیم ساعت پیش در تهران، گیشا (کوی نصر),111,1388,0,۱۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، دریاچه شهدای خلیج فارس,0,0,16,۸٬۵۵۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
نیم ساعت پیش در تهران، شهر زیبا,0,0,3,۱٬۵۳۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
نیم ساعت پیش در تهران، شهر زیبا,55,1400,2,۱٬۴۲۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، اباذر,70,1383,4,۵٬۳۰۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
لحظاتی پیش در تهران، سعادت‌آباد,155,1398,2,۳۰٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
لحظاتی پیش در تهران، اختیاریه,123,1403,6,۶٬۳۹۶٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، حکمت,0,0,7,۵۷٬۶۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، جنت‌آباد مرکزی,70,1403,7,۱٬۸۲۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، کوهک,121,1403,15,۶٬۲۹۲٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,131,1403,12,۶٬۸۱۲٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، اسکندری,138,1403,3,۷٬۱۷۶٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، سرو آزاد,0,0,8,۷٬۸۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، سازمان آب,119,1403,10,۸٬۳۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، سلسبیل,50,1385,1,۴٬۸۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، سلیمانی,42,1382,2,۲٬۲۰۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,78,1404,21,۹۴۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، آذربایجان,70,1404,1,۷٬۳۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، شهر زیبا,70,1398,2,۱٬۸۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، سیدخندان,100,1391,4,۱۴٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، ظهیرآباد,87,1382,0,۳٬۲۰۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
یک ربع پیش در تهران، شهر‌زیبا,55,1398,3,۱٬۶۵۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
یک ربع پیش در تهران، شهر زیبا,0,0,3,۱٬۴۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، سعادت‌آباد,105,1403,2,۲۳٬۱۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، شهران شمالی,0,0,1,۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
نیم ساعت پیش در تهران، پاسداران,278,1402,5,۸۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
نیم ساعت پیش در تهران، پونک,134,1402,4,۱۶٬۸۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، سازمان برنامه,130,1402,2,۱۶٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۱ هفته پیش در تهران، افسریه,135,1403,4,۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
۳ روز پیش در تهران، اتابک,110,1403,3,۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۴ روز پیش در تهران، کوی فردوس,137,1402,1,۱۷٬۲۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۱ هفته پیش در تهران، آذری,107,1402,3,۴۹۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,0,0,8,۲۶۵٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,0,0,7,۲٬۶۵۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، سلسبیل,46,1403,4,۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، شهرک راه‌آهن,120,1403,10,۲٬۴۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۲ روز پیش در تهران، افسریه,104,1402,2,۴۹۵٬۰۰۰٬۰۰۰ تومان,2,1,0,
نیم ساعت پیش در تهران، اسکندری,138,1403,3,۷٬۱۷۶٬۰۰۰٬۰۰۰ تومان,1,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، جنت‌آباد مرکزی,128,1384,4,۱۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، جنت‌آباد مرکزی,87,1398,4,۱۰٬۲۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، تهرانپارس غربی,50,1390,3,۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، پونک,150,1398,3,۱۹٬۸۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، جنت‌آباد مرکزی,85,1402,3,۱۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، جیحون,80,1404,1,۷٬۱۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، پرستار,53,1385,3,۳٬۸۰۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
دقایقی پیش در تهران، فاطمی,0,0,1,۳۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,0,0,0,
دقایقی پیش در تهران، یوسف‌آباد,125,1404,4,۲۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,85,1403,8,۲۶۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,110,1403,7,۲٬۶۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، یوسف‌آباد,125,1388,4,۱۵٬۷۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، سلسبیل,0,0,4,۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، شهرک راه‌آهن,120,1403,10,۲٬۴۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، یوسف‌آباد,150,1401,8,۳۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، سپهر,140,1390,5,۲۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، یوسف‌آباد,135,1389,3,۲۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
یک ربع پیش در تهران، یوسف‌آباد,95,1396,1,۱۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، جنت‌آباد جنوبی,141,1395,1,۱۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، جنت‌آباد جنوبی,160,1403,6,۴٬۹۶۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۵ روز پیش در تهران، شهر زیبا,60,1399,2,۱٬۶۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۱ هفته پیش در تهران، حافظیه,120,1397,4,۱۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، سعادت‌آباد,135,1403,3,۳۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، اباذر,0,0,3,۵۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، شهر‌زیبا,59,1397,2,۱٬۶۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، جنت‌آباد جنوبی,0,0,1,۱۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، شهر‌زیبا,59,1398,2,۱٬۶۵۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
یک ربع پیش در تهران، جنت‌آباد مرکزی,0,0,4,۱۲٬۸۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، جنت‌آباد مرکزی,128,1384,4,۱۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، جنت‌آباد مرکزی,87,1398,4,۱۰٬۲۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، تهرانپارس غربی,50,1390,3,۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
یک ربع پیش در تهران، پونک,150,1398,3,۱۹٬۸۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، جنت‌آباد مرکزی,85,1402,3,۱۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، جیحون,80,1404,1,۷٬۱۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، پرستار,53,1385,3,۳٬۸۰۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
یک ربع پیش در تهران، فاطمی,270,1369,1,۳۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,4,0,0,
یک ربع پیش در تهران، یوسف‌آباد,125,1404,4,۲۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، دریاچه شهدای خلیج فارس,85,1403,8,۲۶۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، دریاچه شهدای خلیج فارس,110,1403,7,۲٬۶۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، یوسف‌آباد,125,1388,4,۱۵٬۷۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، سلسبیل,46,1403,4,۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
نیم ساعت پیش در تهران، شهرک راه‌آهن,120,1403,10,۲٬۴۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، یوسف‌آباد,150,1401,8,۳۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، سپهر,140,1390,5,۲۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۳ روز پیش در تهران، آذری,0,0,2,۴۹۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
۱ هفته پیش در تهران، افسریه,135,1403,4,۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، سازمان برنامه,75,1403,5,۱۴٬۲۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، کوی فردوس,56,1403,4,۹٬۲۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، دولت‌آباد,70,1390,5,۴٬۵۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، یوسف‌آباد,89,1403,5,۱۷٬۷۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، شهرک صدرا,50,1400,2,۱٬۳۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، دولت‌آباد,60,1385,0,۴٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
دقایقی پیش در تهران، سلسبیل,47,1395,3,۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
یک ربع پیش در تهران، یوسف‌آباد,1800,1404,5,۴۵۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
یک ربع پیش در تهران، دهکده المپیک,63,1381,3,۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان,1,0,1,
یک ربع پیش در تهران، جنت‌آباد مرکزی,110,1403,3,۱٬۱۱۱٬۱۱۱٬۱۱۱٬۱۱۱ تومان,2,1,1,
یک ربع پیش در تهران، سعادت‌آباد,320,1403,4,۱۱٬۱۱۱ تومان,4,1,1,
یک ربع پیش در تهران، پلیس,90,1403,6,۱۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، قلهک,75,1382,1,۱۰٬۵۰۰٬۰۰۰ تومان,1,1,0,
یک ربع پیش در تهران، سعادت‌آباد,0,0,3,۳۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، اباذر,235,1402,3,۵۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، شهر‌زیبا,59,1397,2,۱٬۶۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
یک ربع پیش در تهران، جنت‌آباد جنوبی,142,1396,1,۱۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، شهر‌زیبا,59,1398,2,۱٬۶۵۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
نیم ساعت پیش در تهران، جنت‌آباد مرکزی,0,0,4,۱۲٬۸۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۲ روز پیش در تهران، آذری,100,1403,3,۴۹۸٬۰۰۰٬۰۰۰ تومان,2,1,1,
۱ ساعت پیش در تهران، سازمان آب,119,1403,10,۸٬۳۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
لحظاتی پیش در تهران، عباس‌آباد,100,1387,0,۱۰٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
دقایقی پیش در تهران، دکتر هوشیار,0,0,1,۲٬۱۲۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، سعادت‌آباد,175,1403,7,۵۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، سعادت‌آباد,250,1403,6,۶۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، کوهک,100,1403,7,۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، سعادت‌آباد,240,1401,6,۴۶٬۹۹۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
دقایقی پیش در تهران، آسمان,235,1401,6,۴۶٬۹۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۱ هفته پیش در تهران، افسریه,135,1403,4,۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
۱ هفته پیش در تهران، خانی‌آباد نو,105,1402,2,۵۱۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، خلیج فارس,0,0,2,۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، ابوذر (منطقه ۱۵),0,0,3,۶٬۴۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، عباس‌آباد,100,1387,0,۱۰٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، سعادت‌آباد,175,1403,7,۵۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، سعادت‌آباد,250,1403,6,۶۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، کوهک,100,1403,7,۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، سعادت‌آباد,240,1401,6,۴۶٬۹۹۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
یک ربع پیش در تهران، آسمان,235,1401,6,۴۶٬۹۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
یک ربع پیش در تهران، جنت‌آباد جنوبی,250,1402,6,۴۷٬۹۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
یک ربع پیش در تهران، نیلوفر,110,1396,5,۱۶٬۱۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، سلسبیل,74,1404,4,۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، دروازه شمیران,118,1403,5,۱۰٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، درب دوم,139,1390,0,۱۹٬۹۰۰٬۰۰۰٬۰۰۰ تومان,3,0,1,
یک ربع پیش در تهران، بریانک,43,1391,1,۱٬۲۸۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
نیم ساعت پیش در تهران، جنت‌آباد جنوبی,88,1396,4,۱۲٬۱۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، شهر‌زیبا,73,1397,3,۱٬۸۴۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، سلیمانی,42,1383,0,۲٬۵۵۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
نیم ساعت پیش در تهران، دیلمان,64,1390,1,۲٬۳۰۰٬۰۰۰٬۰۰۰ تومان,2,1,0,
نیم ساعت پیش در تهران، منیریه,83,1389,4,۴٬۸۰۰٬۰۰۰٬۰۰۰ تومان,3,0,0,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
دقایقی پیش در تهران، خلیج فارس,72,1395,2,۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
۲ روز پیش در تهران، نازی‌آباد,29,1374,3,۲٬۱۷۰٬۰۰۰٬۰۰۰ تومان,0,0,0,
لحظاتی پیش در تهران، شاهین,0,0,4,۱۰٬۸۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، شهرک کیانشهر,76,1393,3,۵٬۲۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، طرشت,94,1393,3,۸٬۲۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، شهرک کیانشهر,53,1396,1,۳٬۸۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، سعادت‌آباد,280,1403,3,۱۲۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
دقایقی پیش در تهران، سرو آزاد,113,1402,23,۱۰٬۱۷۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، شهرک شریعتی,43,1377,4,۱٬۸۸۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
یک ربع پیش در تهران، تهرانپارس غربی,106,1386,0,۸٬۲۵۰٬۰۰۰٬۰۰۰ تومان,2,1,0,
یک ربع پیش در تهران، تهرانپارس غربی,86,1373,3,۷٬۷۰۰٬۰۰۰٬۰۰۰ تومان,2,1,0,
,0,0,0,,0,0,0,
یک ربع پیش در تهران، خلیج فارس,72,1395,2,۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
یک ربع پیش در تهران، ابوذر (منطقه ۱۵),90,1387,3,۶٬۴۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، عباس‌آباد,100,1387,0,۱۰٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
یک ربع پیش در تهران، دکتر هوشیار,70,1398,1,۲٬۱۲۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، سعادت‌آباد,175,1403,7,۵۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، سعادت‌آباد,250,1403,6,۶۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، کوهک,100,1403,7,۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، سعادت‌آباد,240,1401,6,۴۶٬۹۹۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
نیم ساعت پیش در تهران، آسمان,235,1401,6,۴۶٬۹۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
نیم ساعت پیش در تهران، جنت‌آباد جنوبی,250,1402,6,۴۷٬۹۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
نیم ساعت پیش در تهران، نیلوفر,110,1396,5,۱۶٬۱۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، سلسبیل,74,1404,4,۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۶ روز پیش در تهران، دریاچه شهدای خلیج فارس,60,1403,24,۳٬۰۵۵٬۰۰۰٬۰۰۰ تومان,1,1,1,
۲ روز پیش در تهران، افسریه,104,1402,2,۴۹۵٬۰۰۰٬۰۰۰ تومان,2,1,0,
دقایقی پیش در تهران، شهران جنوبی,80,1403,2,۶٬۸۰۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
دقایقی پیش در تهران، کوهک,104,1397,13,۱۰٬۴۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، کوهک,120,1401,6,۱۳٬۲۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,119,1401,10,۱۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، نازی‌آباد,174,1369,5,۸٬۶۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
,0,0,0,,0,0,0,
یک ربع پیش در تهران، میرداماد,100,1387,6,۱۴٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، شهرک ولیعصر,47,1388,1,۱٬۶۵۰٬۰۰۰٬۰۰۰ تومان,1,0,1,
یک ربع پیش در تهران، شهرک ولیعصر,75,1392,3,۲٬۴۵۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
یک ربع پیش در تهران، شهرک کیانشهر,0,0,5,۷٬۳۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، شهرک کیانشهر,65,1394,2,۴٬۳۰۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
یک ربع پیش در تهران، جنت‌آباد جنوبی,135,1393,1,۱۳٬۹۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
,0,0,0,,0,0,0,
نیم ساعت پیش در تهران، شهرک کیانشهر,0,0,3,۴٬۱۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
نیم ساعت پیش در تهران، دروس,100,1403,1,۲۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، شاهین,77,1402,4,۱۰٬۸۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
نیم ساعت پیش در تهران، طرشت,94,1393,3,۸٬۲۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، شهرک کیانشهر,53,1396,1,۳٬۸۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
نیم ساعت پیش در تهران، سعادت‌آباد,280,1403,3,۱۲۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
,0,0,0,,0,0,0,
نیم ساعت پیش در تهران، شهرک شریعتی,43,1377,4,۱٬۸۸۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۱ روز پیش در تهران، صد دستگاه,107,1403,4,۴۹۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۴ روز پیش در تهران، ابوذر (منطقه ۱۵),96,1403,5,۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، استاد معین,55,1369,0,۲٬۸۰۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
یک ربع پیش در تهران، شهران جنوبی,80,1403,2,۶٬۸۰۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
یک ربع پیش در تهران، کوهک,104,1397,13,۱۰٬۴۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، کوهک,120,1401,6,۱۳٬۲۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، دریاچه شهدای خلیج فارس,119,1401,10,۱۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، نازی‌آباد,174,1369,5,۸٬۶۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
یک ربع پیش در تهران، جنت‌آباد شمالی,65,1387,1,۶٬۳۰۰٬۰۰۰٬۰۰۰ تومان,2,1,0,
نیم ساعت پیش در تهران، میرداماد,100,1387,6,۱۴٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، شهرک ولیعصر,47,1388,1,۱٬۶۵۰٬۰۰۰٬۰۰۰ تومان,1,0,1,
نیم ساعت پیش در تهران، شهرک ولیعصر,75,1392,3,۲٬۴۵۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
,0,0,0,,0,0,0,
نیم ساعت پیش در تهران، شهرک کیانشهر,65,1394,2,۴٬۳۰۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
نیم ساعت پیش در تهران، جنت‌آباد جنوبی,135,1393,1,۱۳٬۹۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، دریاچه شهدای خلیج فارس,110,1403,14,۴٬۹۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
